"time","down.sawtooth","up.sawtooth"
19.092,0.5580000021454973,0.3580000001803945
19.094,0.5560000021454948,0.3560000001803921
19.096,0.5540000021454959,0.3540000001803932
19.098,0.552000002145497,0.3520000001803943
19.1,0.5500000021454946,0.3500000001803918
19.10000000201022,0.5500000001352804,0.3499999981701776
19.10000000201022,1,0.3499999981701776
19.102,0.9980000020102161,0.3480000001803937
19.104,0.9960000020102164,0.346000000180394
19.106,0.9940000020102123,0.3440000001803899
19.108,0.9920000020102134,0.342000000180391
19.11,0.9900000020102145,0.3400000001803921
19.112,0.9880000020102159,0.3380000001803935
19.114,0.9860000020102134,0.3360000001803911
19.116,0.9840000020102145,0.3340000001803922
19.118,0.9820000020102156,0.3320000001803933
19.12,0.9800000020102132,0.3300000001803908
19.122,0.9780000020102143,0.3280000001803919
19.124,0.976000002010216,0.3260000001803935
19.126,0.9740000020102135,0.3240000001803911
19.128,0.9720000020102146,0.3220000001803922
19.13,0.9700000020102157,0.3200000001803933
19.132,0.9680000020102133,0.3180000001803909
19.134,0.9660000020102144,0.316000000180392
19.136,0.9640000020102155,0.3140000001803931
19.138,0.9620000020102131,0.3120000001803906
19.14,0.9600000020102142,0.3100000001803918
19.142,0.9580000020102153,0.3080000001803929
19.144,0.9560000020102164,0.306000000180394
19.146,0.9540000020102151,0.3040000001803926
19.148,0.9520000020102162,0.3020000001803937
19.15,0.9500000020102173,0.3000000001803948
19.152,0.9480000020102148,0.2980000001803924
19.154,0.9460000020102159,0.2960000001803935
19.156,0.9440000020102171,0.2940000001803946
19.158,0.9420000020102146,0.2920000001803921
19.16,0.9400000020102157,0.2900000001803932
19.162,0.9380000020102168,0.2880000001803943
19.164,0.9360000020102144,0.2860000001803919
19.166,0.9340000020102155,0.284000000180393
19.168,0.9320000020102166,0.2820000001803941
19.17,0.9300000020102142,0.2800000001803917
19.172,0.9280000020102153,0.2780000001803928
19.174,0.9260000020102164,0.2760000001803939
19.176,0.9240000020102175,0.274000000180395
19.178,0.922000002010215,0.2720000001803926
19.18,0.9200000020102161,0.2700000001803937
19.182,0.9180000020102173,0.2680000001803948
19.184,0.9160000020102148,0.2660000001803923
19.186,0.9140000020102159,0.2640000001803934
19.188,0.912000002010217,0.2620000001803945
19.19,0.9100000020102131,0.2600000001803907
19.192,0.9080000020102142,0.2580000001803918
19.194,0.9060000020102154,0.2560000001803929
19.196,0.9040000020102129,0.2540000001803904
19.198,0.902000002010214,0.2520000001803915
19.19999999999999,0.9000000020102222,0.2500000001803998
19.19999999999999,0.9000000020102222,0.2500000001803998
19.2,0.9000000020102151,0.2500000001803926
19.202,0.8980000020102173,0.2480000001803948
19.204,0.8960000020102185,0.2460000001803959
19.206,0.8940000020102196,0.244000000180397
19.208,0.8920000020102207,0.2420000001803981
19.21,0.8900000020102182,0.2400000001803957
19.212,0.8880000020102193,0.2380000001803968
19.214,0.8860000020102204,0.2360000001803979
19.216,0.884000002010218,0.2340000001803955
19.218,0.8820000020102191,0.2320000001803966
19.22,0.8800000020102202,0.2300000001803977
19.222,0.8780000020102178,0.2280000001803953
19.224,0.8760000020102189,0.2260000001803964
19.226,0.87400000201022,0.2240000001803975
19.228,0.8720000020102175,0.2220000001803951
19.23,0.8700000020102187,0.2200000001803962
19.232,0.8680000020102198,0.2180000001803973
19.234,0.8660000020102173,0.2160000001803949
19.236,0.8640000020102184,0.214000000180396
19.238,0.8620000020102195,0.2120000001803971
19.24,0.8600000020102206,0.2100000001803982
19.242,0.8580000020102182,0.2080000001803957
19.244,0.8560000020102193,0.2060000001803969
19.246,0.8540000020102205,0.2040000001803981
19.248,0.8520000020102181,0.2020000001803956
19.25,0.8500000020102192,0.2000000001803967
19.252,0.8480000020102203,0.1980000001803978
19.254,0.8460000020102179,0.1960000001803954
19.256,0.844000002010219,0.1940000001803965
19.258,0.8420000020102201,0.1920000001803976
19.26,0.8400000020102176,0.1900000001803952
19.262,0.8380000020102187,0.1880000001803963
19.264,0.8360000020102198,0.1860000001803974
19.266,0.834000002010221,0.1840000001803985
19.268,0.8320000020102185,0.1820000001803961
19.27,0.8300000020102196,0.1800000001803972
19.272,0.8280000020102207,0.1780000001803983
19.274,0.8260000020102183,0.1760000001803958
19.276,0.8240000020102194,0.1740000001803969
19.278,0.8220000020102205,0.172000000180398
19.28,0.8200000020102181,0.1700000001803956
19.282,0.8180000020102192,0.1680000001803967
19.284,0.8160000020102203,0.1660000001803978
19.286,0.8140000020102178,0.1640000001803954
19.288,0.8120000020102189,0.1620000001803965
19.29,0.8100000020102203,0.1600000001803978
19.292,0.8080000020102178,0.1580000001803954
19.294,0.8060000020102189,0.1560000001803965
19.296,0.80400000201022,0.1540000001803976
19.298,0.8020000020102211,0.1520000001803987
19.3,0.8000000020102187,0.1500000001803962
19.30000000014015,0.8000000018700677,0.1500000000402452
19.30000000014015,0.8000000018700677,0.1500000000402452
19.302,0.7980000020102197,0.1480000001803973
19.304,0.7960000020102218,0.1460000001803994
19.306,0.7940000020102179,0.1440000001803955
19.308,0.792000002010219,0.1420000001803966
19.31,0.7900000020102201,0.1400000001803977
19.312,0.7880000020102184,0.1380000001803959
19.314,0.7860000020102195,0.136000000180397
19.316,0.7840000020102206,0.1340000001803981
19.318,0.7820000020102181,0.1320000001803957
19.32,0.7800000020102192,0.1300000001803968
19.322,0.7780000020102203,0.1280000001803979
19.324,0.7760000020102191,0.1260000001803968
19.326,0.7740000020102202,0.1240000001803978
19.328,0.7720000020102213,0.122000000180399
19.33,0.7700000020102225,0.1200000001804001
19.332,0.76800000201022,0.1180000001803976
19.334,0.7660000020102211,0.1160000001803987
19.336,0.7640000020102222,0.1140000001803998
19.338,0.7620000020102198,0.1120000001803974
19.34,0.7600000020102209,0.1100000001803985
19.342,0.758000002010222,0.1080000001803996
19.344,0.7560000020102196,0.1060000001803972
19.346,0.7540000020102197,0.1040000001803972
19.348,0.7520000020102208,0.1020000001803983
19.35,0.7500000020102183,0.1000000001803959
19.352,0.7480000020102194,0.09800000018039701
19.354,0.7460000020102205,0.09600000018039812
19.356,0.7440000020102181,0.09400000018039567
19.358,0.7420000020102192,0.09200000018039679
19.36,0.7400000020102168,0.09000000018039434
19.36,0.7400000020102168,0.09000000018039434
19.362,0.7380000020102204,0.08800000018039802
19.364,0.7360000020102164,0.08600000018039397
19.366,0.7340000020102179,0.08400000018039543
19.368,0.732000002010219,0.08200000018039653
19.37,0.7300000020102165,0.08000000018039409
19.372,0.7280000020102183,0.07800000018039589
19.374,0.7260000020102194,0.076000000180397
19.376,0.724000002010217,0.07400000018039456
19.378,0.7220000020102181,0.07200000018039567
19.38,0.7200000020102192,0.07000000018039677
19.382,0.7180000020102181,0.06800000018039572
19.384,0.7160000020102192,0.06600000018039683
19.386,0.7140000020102203,0.06400000018039793
19.388,0.7120000020102178,0.06200000018039549
19.39,0.710000002010219,0.0600000001803966
19.392,0.7080000020102201,0.05800000018039771
19.394,0.7060000020102212,0.05600000018039882
19.396,0.7040000020102187,0.05400000018039637
19.398,0.7020000020102198,0.05200000018039748
19.4,0.7000000020102209,0.05000000018039859
19.402,0.6980000020102185,0.04800000018039614
19.404,0.6960000020102188,0.04600000018039647
19.406,0.6940000020102199,0.04400000018039758
19.408,0.6920000020102175,0.04200000018039513
19.41,0.6900000020102186,0.04000000018039624
19.412,0.6880000020102197,0.03800000018039735
19.414,0.6860000020102173,0.0360000001803949
19.416,0.6840000020102184,0.03400000018039601
19.418,0.6820000020102195,0.03200000018039712
19.42,0.680000002010217,0.03000000018039468
19.422,0.6780000020102182,0.02800000018039579
19.424,0.6760000020102193,0.02600000018039689
19.426,0.6740000020102204,0.024000000180398
19.428,0.6720000020102179,0.02200000018039556
19.43,0.670000002010219,0.02000000018039667
19.432,0.6680000020102201,0.01800000018039778
19.434,0.6660000020102177,0.01600000018039533
19.436,0.6640000020102188,0.01400000018039644
19.438,0.6620000020102199,0.01200000018039755
19.43999999999999,0.6600000020102281,0.01000000018040576
19.43999999999999,0.6600000020102281,0.01000000018040576
19.44,0.6600000020102175,0.0100000001803951
19.442,0.6580000020102293,0.008000000180406974
19.444,0.6560000020102298,0.006000000180407452
19.446,0.6540000020102261,0.004000000180403748
19.448,0.6520000020102272,0.002000000180404857
19.45,0.6500000020102283,1.804059653401358e-10
19.452,0.6480000020102269,-0.001999999819595446
19.454,0.646000002010228,-0.003999999819594337
19.456,0.6440000020102291,-0.005999999819593229
19.458,0.6420000020102302,-0.007999999819592121
19.46,0.6400000020102278,-0.009999999819594565
19.462,0.6380000020102274,-0.01199999981959494
19.464,0.6360000020102285,-0.01399999981959384
19.466,0.6340000020102261,-0.01599999981959628
19.468,0.6320000020102272,-0.01799999981959517
19.47,0.6300000020102283,-0.01999999981959406
19.472,0.6280000020102259,-0.02199999981959651
19.474,0.626000002010227,-0.0239999998195954
19.476,0.6240000020102281,-0.02599999981959429
19.478,0.6220000020102256,-0.02799999981959674
19.48,0.6200000020102268,-0.02999999981959563
19.482,0.6180000020102279,-0.03199999981959452
19.484,0.616000002010226,-0.03399999981959638
19.486,0.6140000020102271,-0.03599999981959527
19.488,0.6120000020102282,-0.03799999981959416
19.49,0.6100000020102293,-0.03999999981959305
19.492,0.6080000020102269,-0.0419999998195955
19.494,0.606000002010228,-0.04399999981959439
19.496,0.6040000020102291,-0.04599999981959328
19.498,0.6020000020102266,-0.04799999981959573
19.5,0.6000000020102277,-0.04999999981959462
19.502,0.5980000020102288,-0.05199999981959351
19.504,0.5960000020102264,-0.05399999981959595
19.506,0.5940000020102275,-0.05599999981959485
19.508,0.5920000020102286,-0.05799999981959374
19.51,0.5900000020102262,-0.05999999981959618
19.512,0.5880000020102273,-0.06199999981959507
19.514,0.5860000020102284,-0.06399999981959396
19.516,0.5840000020102295,-0.06599999981959286
19.518,0.5820000020102271,-0.0679999998195953
19.52,0.5800000020102282,-0.06999999981959419
19.522,0.5780000020102293,-0.07199999981959308
19.524,0.5760000020102268,-0.07399999981959553
19.526,0.5740000020102292,-0.07599999981959327
19.528,0.5720000020102303,-0.07799999981959216
19.53,0.5700000020102278,-0.0799999998195946
19.532,0.5680000020102289,-0.08199999981959349
19.534,0.56600000201023,-0.08399999981959239
19.536,0.5640000020102276,-0.08599999981959483
19.538,0.5620000020102287,-0.08799999981959372
19.54,0.5600000020102298,-0.08999999981959261
19.542,0.5580000020102274,-0.09199999981959506
19.544,0.5560000020102285,-0.09399999981959395
19.546,0.5540000020102296,-0.09599999981959284
19.548,0.5520000020102307,-0.09799999981959173
19.55,0.5500000020102283,-0.09999999981959418
19.552,0.5480000020102292,-0.1019999998195931
19.554,0.5460000020102305,-0.103999999819592
19.556,0.544000002010228,-0.1059999998195944
19.558,0.5420000020102291,-0.1079999998195933
19.56,0.5400000020102302,-0.1099999998195922
19.562,0.5380000020102278,-0.1119999998195946
19.564,0.5360000020102289,-0.1139999998195935
19.566,0.53400000201023,-0.1159999998195924
19.568,0.5320000020102276,-0.1179999998195949
19.57,0.5300000020102287,-0.1199999998195938
19.572,0.5280000020102298,-0.1219999998195926
19.574,0.5260000020102273,-0.1239999998195951
19.576,0.5240000020102284,-0.125999999819594
19.578,0.5220000020102296,-0.1279999998195929
19.58,0.5200000020102307,-0.1299999998195918
19.582,0.5180000020102282,-0.1319999998195942
19.584,0.5160000020102293,-0.1339999998195931
19.586,0.5140000020102304,-0.135999999819592
19.588,0.512000002010228,-0.1379999998195944
19.59,0.5100000020102291,-0.1399999998195933
19.592,0.5080000020102302,-0.1419999998195922
19.594,0.5060000020102278,-0.1439999998195947
19.596,0.5040000020102289,-0.1459999998195936
19.598,0.50200000201023,-0.1479999998195924
19.6,0.5000000020102275,-0.1499999998195949
19.602,0.4980000020102286,-0.1519999998195938
19.604,0.4960000020102297,-0.1539999998195927
19.606,0.4940000020102273,-0.1559999998195951
19.608,0.4920000020102284,-0.157999999819594
19.61,0.4900000020102283,-0.1599999998195941
19.612,0.4880000020102294,-0.161999999819593
19.614,0.4860000020102269,-0.1639999998195955
19.616,0.484000002010228,-0.1659999998195943
19.618,0.4820000020102291,-0.1679999998195932
19.62,0.4800000020102267,-0.1699999998195957
19.622,0.4780000020102278,-0.1719999998195946
19.624,0.4760000020102289,-0.1739999998195935
19.626,0.4740000020102265,-0.1759999998195959
19.628,0.4720000020102276,-0.1779999998195948
19.63,0.4700000020102287,-0.1799999998195937
19.632,0.4680000020102262,-0.1819999998195961
19.634,0.4660000020102273,-0.183999999819595
19.636,0.4640000020102285,-0.1859999998195939
19.638,0.462000002010226,-0.1879999998195964
19.64,0.4600000020102271,-0.1899999998195953
19.642,0.4580000020102282,-0.1919999998195941
19.644,0.4560000020102293,-0.193999999819593
19.646,0.4540000020102269,-0.1959999998195955
19.648,0.452000002010228,-0.1979999998195944
19.65,0.4500000020102291,-0.1999999998195933
19.652,0.4480000020102267,-0.2019999998195957
19.654,0.4460000020102278,-0.2039999998195946
19.656,0.4440000020102289,-0.2059999998195935
19.658,0.4420000020102264,-0.2079999998195959
19.66,0.4400000020102275,-0.2099999998195948
19.662,0.4380000020102287,-0.2119999998195937
19.664,0.4360000020102262,-0.2139999998195962
